issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Sub-task,Task,Admin - Event Viewer,Admin - Extensions,Admin - File Manager,Admin - Google Analytics,Admin - Languages,Admin - Pages,Admin - Recycle Bin,Admin - Search Engine SiteMap,Admin - Security Roles,Admin - Site Log,Admin - Site Settings,Admin - Site Wizard,Admin - Skins,Admin - Taxonomy,Admin - User Accounts,Admin - Vendors,Admin / Host Functions,Authentication,CKEditor,Client Resources,Control Panel,Control Panel - Icon Bar,Control Panel - Ribbon Bar,Core API,Core Modules,DDR Menu,Data Access (DAL),Document viewer,Documentation,Dynamic Content Creator,End User Functions,Exception Management,File Manager,Friendly / Standard URLs,General,Graphics & Icons,HTML Editor,HTML Module - Core,Help,Host - Configuration Manager,Host - Dashboard,Host - Device Detection Management,Host - Extensions,Host - File Manager,Host - Host Settings,Host - Lists,Host - Module Definitions,Host - SQL,Host - Schedule,Host - Search Admin,Host - Site Management,Host - SuperUser Accounts,Host = Membership Management,Host Page,ImageHandler,Import / Export,Installation,Installation / Upgrade,Journal,Localization - Content,Localization - Language Packs,Localization - Static,Localization / ML,Login/Registration,Login/Registration - Password Reset,MVC,Member Directory,Messaging,Mobile,Modules - Core,Modules - Third party,Moniker,Notifications,Performance,Professional Features Showcase,Provider - Active Directory,Providers,Release Packaging,SSL,Search,Security & Permissions,Services Framework,Site Groups,Skinning,Skins - DotNetNuke,Social Groups,Telerik,Templates,UI / Usability,URL ReWriter,Upgrade,User Profile,dam,jQuery
DNN-3614,1.0,"The DNN 7.1.2 Core solution cannot be built from the Source package  The DNN 7.1.2 Core solution cannot be built from the Source package 

Steps to reproduce:
1.	Unzip the 7.1.2 Source pack
2.	Point the IIS site to the website folder
3.	Rename wesite/release.config to web.config
4.	Open the Core solution in  VS 2012
5.	Build solution  in the release mode

Actual result: three projects are failed: 
DotNetNuke.Tests.Urls
DotNetNuke.Tests.UI
DotNetNuke.Tests.Web

Expected result: the solution was built without errors

",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3615,1.0,"GitHub leftovers are in 7.1.2 the Platform Source pack GitHub leftovers are in 7.1.2 the Platform Source pack

Steps to reproduce:
1.	Unzip the 7.1.2 Source pack

Actual result: in the root folder we have files
.gitattributes
.gitignore

Expected result: no unnecessary files in the package
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3617,1.0,"The 7.1.2 Platform Install pack include the Mobile template The 7.1.2 Platform Install pack include the Mobile template

Steps to reproduce:
1.	Unzip the Install package
2.	Go to ..site/Portals/_default
3.	Look for the Mobile Website template

Actual result: three files are found

Expected result; No Mobile Template files in the Platform packages
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3618,1.0,"The 7.1.2 Platform Upgrade pack include the Mobile template The 7.1.2 Platform Upgrade pack include the Mobile template

Steps to reproduce:

1.	Unzip the Upgrade package
2.	Go to ..site/Portals/_default
3.	Look for the Mobile Website template

Actual result: three files are found

Expected result; No Mobile Template files in the Platform packages
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3644,1.0,"The 7.1.2 Starter Kit include the Mobile template The 7.1.2 Starter Kit include the Mobile template
Steps to reproduce:
1.	Install the Starter Kit to VS 2012
2.	Create a new Website with the Starter Kit
3.	Open the site folder structure
4.	Go to site/Portals/_default
5.	Look for the Mobile Website template
Actual result: three files are found
Expected result: No Mobile Template files in the Platform packages
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3648,1.0,"The DNN Platform 7.1.2 cannot be install from the Starter Kit The DNN Platform 7.1.2 cannot be install from the Starter Kit
Steps to reproduce:
1.	Install the Starter Kit to VS 2012
2.	Create a new Website with the Starter Kit
3.	Open the site in a browser
4.	Install the product
Actual result: the installation proses stops on the second screen of installer with 0% (Log file is attached)
Expected result: Website was install without any error
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3651,1.0,"7.1.2 Platform Deploy package has broken structure and cannot be installed 7.1.2 Platform Deploy package has broken structure and cannot be installed

Steps to reproduce:
1.	Unzip the 7.1.2 Platform deploy pack
2.	Look for any  file in the folder root

Actual result: there are none

Expected result: Manifest.xml, TBEX.xml, Parameters.xml, InstallSQL.sql
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3652,5.0,"Deny overrides other permissions In the event that a user is part of multiple roles that have permission specifications for the same resource, Deny will always override Grant ( unless the User is an Administrator )

",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3655,5.0,"Inherited permission - Admin Only (P1) See attached image for setup.
h2. Expected Result
Only Administrators can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

Only Administrators can View Module
Only Administrators can Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3656,5.0,"Inherited permission - All User (P2) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

All Users can View Module
Only Administrators can Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3657,5.0,"Inherited Permissions - No Inheritance (P3) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

Only Administrators can View Module
Only Administrators can Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3658,3.0,"Edit Content Permission (P4) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

Module Editors can View Module
Module Editors can Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3659,5.0,"Deny Edit Content Permission (P5) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

All Users can View Module
Module Editors can NOT Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3660,5.0,"Deny override Edit Content Permissions (P6) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

All Users can View Module
Module Editors can NOT Edit Module
Page Editors can Edit Module
Users in BOTH Page and Module Editor can NOT Edit the Module.
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3661,5.0,"Deny overrides View Permissions (P7) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

All Users can View Module
Module Editors can NOT View Module
Only Administrators can Edit Module
Only Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3662,5.0,"Delete Module Permission (P8) See attached image for setup.
h2. Expected Result
All Users can View Page
Only Administrators can Edit Page
Only Administrators can Delete Page
Only Administrators can Export Page
Only Administrators can Import Page
Only Administrators can Manage Settings

Inherited View 
Only Administrators can Edit Module
Module Editors can Delete Module
Administrators can Delete Module
Only Administrators can Export Module
Only Administrators can Import Module
Only Administrators can Manage Settings
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3664,5.0,"Full Control - Page (P10) See attached image for setup.
h2. Expected Result
*Module Editors should have all permissions locked in the UI except Full Control*
All Users can View Page
Administrators can Edit Page
Administrators can Delete Page
Administrators can Export Page
Administrators can Import Page
Administrators can Manage Settings
Module Editors have Full Control of Page

Inherited View 
Administrators can Edit Module
Administrators can Delete Module
Administrators can Export Module
Administrators can Import Module
Administrators can Manage Settings
Module Editors have Full Control of Module
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3665,5.0,"Full Control Page - Deny Module (P11) See attached image for setup.
h2. Expected Result
*Module Editors should have all permissions locked in the UI except Full Control*
All Users can View Page
Administrators can Edit Page
Administrators can Delete Page
Administrators can Export Page
Administrators can Import Page
Administrators can Manage Settings
Module Editors have Full Control of Page

Inherited View 
Administrators can Edit Module
Module Editors can NOT Edit Module Content
Administrators can Delete Module
Administrators can Export Module
Administrators can Import Module
Administrators can Manage Settings
Module Editors have Full Control of Module ( except Edit Content )
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3678,8.0,"Create Generic JavaScript Library class In this subtask we need to create a class that implements the core behaviors of the jQuery class, for generic javascript libraries.

This subtask should implement all the core behaviors that currently exist in that class.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3679,5.0,"Create JavaScript Library Packages for core components JavaScript Library packages should be created for the main core libraries.

jQuery
jQueryUI
Knockout",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3680,1.0,"SI: If Redirect Mixed Case URLs is Enabled, cannot View Properties in DAM  If Redirect Mixed Case URLs is Enabled, cannot View Properties in DAM

Steps to replicate:
1. Install DNN 7.1.1 or 7.1.2, log in as HOST
2. Go to ADMIN &gt; Advance URL Management
3. Enable Redirect Mixed Case URLs
4. Go to Admin &gt; File Management &gt; Right-click View Properties

Actual Result:
The popup does not show properties for the folder

Expected Result:
Should show properties",,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DNN-3686,1.0,"Remove X-UA-Compatible meta Remove <http-equiv=""x-ua-compatible"" content=""IE=edge""> from default.aspx, this meta field is no longer suggested by Microsoft and should be removed.</http-equiv=""x-ua-compatible"">",,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3719,1.0,"SI: Facebook login shows up instead of normal login Once you login using Facebook and sign out and go back to login it goes straight to the Facebook login page and not the DNN login.

",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3693,1.0,"SI: If User has any Deny permission on Site Root, it cannot see Documents in Doc Manager If a User has any Deny permission on an folder or Site Root in File Manager, it cannot see Documents/images in Doc/Image Manager in RadEditor even though the User has Browse and View permission for the Site Root.

Steps to replicate:
1. Log in as HOST to 7.1.1 and create a new User called TestUser
2. As a HOST, go to Admin &gt; File Management
3. Go to permission for Site Root and Allow Browse Folder, View and Full Control for TestUser. Deny only Delete. Click Update
4. Log in as TestUser, go to page that TestUser can Edit and Edit HTML module &gt; go to Doc Manager 

Actual Result:
Doc Manager is empty.

Expected Result:
File should be there as I have View, Browse and Full control.

-- You can remove Deny permission from Delete for TestUser and it will see Documents. If you go back and Deny Add or Copy, it will not see any files.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3702,8.0,"IUpgradable does not fire from a Library type extension There is known limitation in the Platform that the IUpgradable defined in a Library extension does not get executed just like it gets run for modules. This makes it very harder for Library writer to manage their Upgrade related C# code. Many times they put this under another module, which is a big inconvenience.
",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DNN-3712,1.0,"Bug in JSON Serialization/Deserialization See description in attached file....

Message: DotNetNuke.Services.Exceptions.PageLoadException: Une erreur s'est produite lors de la désérialisation de l'objet de type DotNetNuke.Web.UI.WebControls.DnnDropDownListState. Jeton '""' attendu, mais 'Å' a été trouvé. ---&gt; System.Runtime.Serialization.SerializationException: Une erreur s'est produite lors de la désérialisation de l'objet de type DotNetNuke.Web.UI.WebControls.DnnDropDownListState. Jeton '""' attendu, mais 'Å' a été trouvé.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-3716,1.0,"APPLICATION_START schedule without valid SchedulerClient blocks site * Steps to Reproduce:
*# Set Scheduler to Timer Mode
*# Create Scheduled Task specifying a class in a non-existent assembly
*# Set the Run on Event to APPLICATION_START
*# Restart the Site

* Expected Behavior
*# Scheduled Task fails to complete
*# An error is written to the Event Log
*# Further scheduled tasks run normally.
*# Site continues to load normally

* Actual Behavior
*# On line 169 of {{[ProcessGroup.cs|https://dotnetnuke.codeplex.com/SourceControl/latest#Trunk/Content/Community/Library/Services/Scheduling/ProcessGroup.cs]}}, the call to {{BuildManager.GetType}} throws an exception.
*# The Exception handler on line 142 of {{ProcessGroup.cs}} catches the exception.
*# Since the local variable {{Process}} is null, {{Process.Errored}} cannot be called.
*# On line 157 of {{ProcessGroup.cs}}, the static variable {{ProcessGroup.numberOfProcessesInQueue}} is decremented, but the {{ScheduleHistoryItem}} is not removed from the{{ SharedList<scheduleitem> Scheduler.CoreScheduler.ScheduleQueue}}.
*# Since the {{ScheduleHistoryItem}} was not removed from {{Scheduler.CoreScheduler.ScheduleQueue}}, the loop in {{Scheduler.CoreScheduler.RunEventSchedule}} never exits, keeping any requests from completing.

This behavior was verified by debugging the source code.

[This Issue|https://dnntracker.atlassian.net/browse/DNN-20690] and [this other issue|https://dnntracker.atlassian.net/browse/DNN-21341] could not be reproduced because the author specified a ""*valid* DNN Scheduler.""</scheduleitem>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
